prompt_id,text,source_benchmark,source_dataset
1541,what part of your brain controls fight or flight,NQ,natural_questions
1542,what is another term for a demilitarized zone (dmz),NQ,natural_questions
1543,who developed his approach to personality based on the reticular activation system,NQ,natural_questions
1544,where does 12 years a slave take place,NQ,natural_questions
1545,what part of the brain is memory affected by alcohol,NQ,natural_questions
1546,who is the show love is based off of,NQ,natural_questions
1547,who made up the central powers in world war 1,NQ,natural_questions
1548,when does haley get killed in criminal minds,NQ,natural_questions
1549,who are the family members on chrisley knows best,NQ,natural_questions
1550,how much does it cost to be an augusta member,NQ,natural_questions
1551,how many floors does trump tower chicago have,NQ,natural_questions
1552,who won the skeleton in the 2018 olympics,NQ,natural_questions
1553,who narrates the prologue in beauty and the beast,NQ,natural_questions
1554,when was the simon commission came to india,NQ,natural_questions
1555,when was earth day celebrated around the world,NQ,natural_questions
1556,how many eleanor cars were used in gone in 60 seconds,NQ,natural_questions
1557,when did the brown vs board of education end,NQ,natural_questions
1558,when did the three pence go out of circulation,NQ,natural_questions
1559,who claimed to have discovered an iron law of oligarchy,NQ,natural_questions
1560,who plays miles morales in ultimate spider man,NQ,natural_questions
1561,how many episode is ruler master of the mask,NQ,natural_questions
1562,what is the most famous part of the sistine chapel,NQ,natural_questions
1563,who plays dr shepherd on grey's anatomy,NQ,natural_questions
1564,who played young martha may in the grinch,NQ,natural_questions
1565,who lived in the western part of the land claimed by the colony of georgia,NQ,natural_questions
1566,memory associated with recall of events from the past is,NQ,natural_questions
1567,what's the beast called in beauty and the beast,NQ,natural_questions
1568,who did the miami dolphins play in the 1972 super bowl,NQ,natural_questions
1569,when does dragon ball super episode 130 start,NQ,natural_questions
1570,who has the most wooden spoons in the afl,NQ,natural_questions
1571,when was the roof put on centre court at wimbledon,NQ,natural_questions
1572,name of the capital of jammu and kashmir,NQ,natural_questions
1573,when did the last episode of westworld air,NQ,natural_questions
1574,who played the mom in the original parent trap,NQ,natural_questions
1575,who does the voice of cogsworth in the new beauty and the beast,NQ,natural_questions
1576,when did the national anthem became our national anthem,NQ,natural_questions
1577,when did the first season of 13 reasons why come out,NQ,natural_questions
1578,how many episodes of jane the virgin is there,NQ,natural_questions
1579,who gets vivien pregnant in american horror story,NQ,natural_questions
1580,who founded the church of jesus christ of the latter day saints quizlet,NQ,natural_questions
1581,what city is in the center of the us,NQ,natural_questions
1582,when was the last time the death penalty was used in the us,NQ,natural_questions
1583,who is a person that borrows money or capital,NQ,natural_questions
1584,average number of words read in a minute,NQ,natural_questions
1585,port blair is in which part of andaman,NQ,natural_questions
1586,who sang the song cotton fields back home,NQ,natural_questions
1587,at what age can you buy alcohol in usa,NQ,natural_questions
1588,when did national conventions begin in american politics,NQ,natural_questions
1589,where is the serengeti plain located in africa,NQ,natural_questions
1590,who presided over the era of good feelings,NQ,natural_questions
1591,what is the name of the dog on the simpsons,NQ,natural_questions
1592,when is the new mamma mia film coming out,NQ,natural_questions
1593,where is the gold cup played this year,NQ,natural_questions
1594,when is fpj ang probinsyano going to end,NQ,natural_questions
1595,what is the visa on arrival fee in thailand,NQ,natural_questions
1596,what is the most visited location in the world,NQ,natural_questions
1597,when was national technical institute for the deaf established,NQ,natural_questions
1598,what does cinco de mayo mean in mexico,NQ,natural_questions
1599,when did nypd blue go off the air,NQ,natural_questions
1600,what are the remote and immediate causes of nigerian civil war,NQ,natural_questions
1601,do us citizens need a visa for malawi,NQ,natural_questions
1602,who won between the packers and the bears,NQ,natural_questions
1603,who has the most mlb wins in a row,NQ,natural_questions
1604,what is the dogs name from beauty and the beast,NQ,natural_questions
1605,when did the texas rangers go to the world series,NQ,natural_questions
1606,who has won the most soccer world cups,NQ,natural_questions
1607,what is used to measure the speed of a stream,NQ,natural_questions
1608,when did in real life become a band,NQ,natural_questions
1609,what is the average age a yorkshire terrier lives,NQ,natural_questions
1610,where does the saying bless you come from,NQ,natural_questions
1611,who sings up the ladder to the roof,NQ,natural_questions
1612,who is the mayor of saint john nb,NQ,natural_questions
1613,who was the co host of american idol,NQ,natural_questions
1614,where does the source of political power in missouri lie,NQ,natural_questions
1615,where did the name gilded age come from,NQ,natural_questions
1616,when did the kit kat bar come out,NQ,natural_questions
1617,who does cameron boyce play on jake and the neverland pirates,NQ,natural_questions
1618,where did the new york giants first play,NQ,natural_questions
1619,who owns the time bandit on deadliest catch,NQ,natural_questions
1620,when did the movie white chicks come out,NQ,natural_questions
1621,who was the actor that played oliver twist,NQ,natural_questions
1622,how many admirals does the us navy have,NQ,natural_questions
1623,lucy's best friend on i love lucy,NQ,natural_questions
1624,who was the first to play peter pan,NQ,natural_questions
1625,who plays malcolm from malcolm in the middle,NQ,natural_questions
1626,who took most wickets in champions trophy 2017,NQ,natural_questions
1627,when was the draft of the national assembly constitution completed,NQ,natural_questions
1628,when was the rank of chief petty officer established,NQ,natural_questions
1629,who plays quita on the haves and the have nots,NQ,natural_questions
1630,who played girl max in wizards of waverly place,NQ,natural_questions
1631,who sang the national anthem at super bowl this year,NQ,natural_questions
1632,what type of projection is the robinson projection,NQ,natural_questions
1633,who decide a bill is a money bill,NQ,natural_questions
1634,what is richard's last name in tommy boy,NQ,natural_questions
1635,what is the main source of energy for wind currents on earth,NQ,natural_questions
1636,who won the epl player of the month august 2017,NQ,natural_questions
1637,which treaty gave the united states access to the mississippi river and new orleans for trade,NQ,natural_questions
1638,lucknow congress session 1916 was presided over by—,NQ,natural_questions
1639,when did france give the statue of liberty to the us,NQ,natural_questions
1640,how old was rooney when he first played for england,NQ,natural_questions
1641,when was cinderella written by the grimm brothers,NQ,natural_questions
1642,where is the duodenum located in the human body,NQ,natural_questions
1643,when was the last time sunderland were relegated,NQ,natural_questions
1644,when did the sabbath day change to sunday,NQ,natural_questions
1645,first us president to fly in an airplane,NQ,natural_questions
1646,where are most villi found in the digestive system,NQ,natural_questions
1647,what is the population of victoria in 2017,NQ,natural_questions
1648,how many seasons of quantum leap are there,NQ,natural_questions
1649,how many episodes are in season 2 of lucifer,NQ,natural_questions
1650,when did alcohol become legal in the united states,NQ,natural_questions
1651,where does 0 latitude and 0 longitude meet,NQ,natural_questions
1652,who went to the wall with jon snow,NQ,natural_questions
1653,what is the last year pontiac made cars,NQ,natural_questions
1654,what is indian air force rank in the world,NQ,natural_questions
1655,presidents of the fifth republic of the philippines,NQ,natural_questions
1656,what cat was charlie when it hit florida,NQ,natural_questions
1657,who sang i can make you feel good,NQ,natural_questions
1658,who is the singing car in cars 3,NQ,natural_questions
1659,who played murray's wife on the mary tyler moore show,NQ,natural_questions
1660,who plays snow white in the huntsman winter's war,NQ,natural_questions
1661,when does episode 2 of season 5 of the 100 come out,NQ,natural_questions
1662,when was the last time alabama played in the rose bowl,NQ,natural_questions
1663,when was the last time england made the quarter final world cup,NQ,natural_questions
1664,when did the new season of westworld start,NQ,natural_questions
1665,sajan re jhoot mat bolo main actress name,NQ,natural_questions
1666,where did something old new borrowed blue come from,NQ,natural_questions
1667,who is our current president of the senate,NQ,natural_questions
1668,who plays peter's cousin in hemlock grove,NQ,natural_questions
1669,who is the girl in the movie labyrinth,NQ,natural_questions
1670,who controlled poland after the congress of vienna,NQ,natural_questions
1671,material that is weathered to become the mineral part of the soil,NQ,natural_questions
1672,when will love yourself answer be released on itunes,NQ,natural_questions
1673,when did the south china sea conflict start,NQ,natural_questions
1674,how many episodes in little house on the prairie season 9,NQ,natural_questions
1675,when did they start wearing helmets in baseball,NQ,natural_questions
1676,where is the army navy game played in philadelphia,NQ,natural_questions
1677,who was the last person in the uk to be executed,NQ,natural_questions
1678,the first bottling agreement with coca-cola took place in which city,NQ,natural_questions
1679,where was the peace treaty signed for ww1,NQ,natural_questions
1680,who played casey jones in the original ninja turtles movie,NQ,natural_questions
1681,who do you play as in kingdom hearts 2,NQ,natural_questions
1682,how many binary numbers can be created by no more than 4 digits,NQ,natural_questions
1683,who invented the worlds first bag less vacuum cleaner,NQ,natural_questions
1684,who is the current forest minister of punjab,NQ,natural_questions
1685,when did japan give washington dc the cherry trees,NQ,natural_questions
1686,when is the last time the browns won a football game,NQ,natural_questions
1687,when did new york became a part of the united states,NQ,natural_questions
1688,who pitched a no-hitter in the 1956 world series,NQ,natural_questions
1689,who are the hosts of that's incredible,NQ,natural_questions
1690,who's performing at the radio disney music awards 2018,NQ,natural_questions
1691,when does the han solo film come out,NQ,natural_questions
1692,where is the tv show the arrow filmed,NQ,natural_questions
1693,when did they stop making light brown m&m,NQ,natural_questions
1694,who won the halloween baking championship in 2017,NQ,natural_questions
1695,who discovered the center of the milky way galaxy,NQ,natural_questions
1696,who was known for a policy of blood and iron,NQ,natural_questions
1697,where in the east did the magi come from,NQ,natural_questions
1698,who voiced jack frost in rise of the guardians,NQ,natural_questions
1699,who win the under 17 fifa world cup,NQ,natural_questions
1700,what’s canada’s multicultural identity described as,NQ,natural_questions
1701,an advanced weather data measurement tool that sends out radio waves is called a(n),NQ,natural_questions
1702,who was the first writer of fiction in indian english literature,NQ,natural_questions
1703,what is meat tenderizer and what does it do,NQ,natural_questions
1704,who was the girl that played in flashdance,NQ,natural_questions
1705,who won the presidential election in france recently,NQ,natural_questions
1706,who sang sister mary robert in sister act,NQ,natural_questions
1707,who holds the nfl record for most rushing yards in a season,NQ,natural_questions
1708,when does the new diary of a wimpy kid movie come out on dvd,NQ,natural_questions
1709,who brings gulliver back to the world of humans,NQ,natural_questions
1710,who sings the song when will i be loved,NQ,natural_questions
1711,when was the name seventh day adventist adopted,NQ,natural_questions
1712,when did mitsubishi stop making cars in australia,NQ,natural_questions
1713,who plays jimmy linda's brother on blue bloods,NQ,natural_questions
1714,when did the first jawed fish appear on earth,NQ,natural_questions
1715,1 week is equal to how many days,NQ,natural_questions
1716,what is the gold by manchester orchestra about,NQ,natural_questions
1717,when did this girl is on fire come out,NQ,natural_questions
1718,when did the first touchscreen iphone come out,NQ,natural_questions
1719,when was the samsung gear fit 2 released,NQ,natural_questions
1720,who was chasing the dog at the beginning of the thing,NQ,natural_questions
1721,how many members in supreme court of india,NQ,natural_questions
1722,what great lake did the edmund fitzgerald sank,NQ,natural_questions
1723,jerry seinfeld jason alexander comedians in cars getting coffee,NQ,natural_questions
1724,where does a sydney funnel web spider live,NQ,natural_questions
1725,what is the largest river in new york,NQ,natural_questions
1726,who plays mimi on the drew carey show,NQ,natural_questions
1727,when does the arena football season start 2017,NQ,natural_questions
1728,where is the hearing center of the brain located,NQ,natural_questions
1729,when will star wars land be finished at disneyland,NQ,natural_questions
1730,when did america send troops to europe in world war 2,NQ,natural_questions
1731,the last episode of the haves and have nots,NQ,natural_questions
1732,where is california state university east bay located,NQ,natural_questions
1733,the battle of saratoga took place in what state,NQ,natural_questions
1734,input/output devices that enable users to communicate with computers are called,NQ,natural_questions
1735,who played the part of mr potts in chitty chitty bang bang,NQ,natural_questions
1736,when was buddhism introduced in sri lanka who introduced it,NQ,natural_questions
1737,what part of the bay area is oakland,NQ,natural_questions
1738,how many new zealand soldiers died in ww1,NQ,natural_questions
1739,who did dallas pick in the first round of the draft,NQ,natural_questions
1740,which minerals is abundant in the state of andhra pradesh,NQ,natural_questions
1741,what do u call a person with both male and female parts,NQ,natural_questions
1742,how many episodes of season 7 call the midwife,NQ,natural_questions
1743,who is the movie the vow based on,NQ,natural_questions
1744,when did the usa enter the vietnam war,NQ,natural_questions
1745,who wrote the first draft of the declaration of independance,NQ,natural_questions
1746,what is pepper's real name from iron man,NQ,natural_questions
1747,when did linkin parks last album come out,NQ,natural_questions
1748,who sanctioned oral rehydration salts (ors) recipe,NQ,natural_questions
1749,where did steph curry play college basketball at,NQ,natural_questions
1750,what was the number 1 song in august 2005,NQ,natural_questions
1751,when did phantom of the opera start on broadway,NQ,natural_questions
1752,when does the new season of legion come out,NQ,natural_questions
1753,where is gifford pinchot state park in pennsylvania,NQ,natural_questions
1754,what are the first 11 chapters of genesis called,NQ,natural_questions
1755,when did colorado become part of the united states,NQ,natural_questions
1756,what river was the movie maverick filmed on,NQ,natural_questions
1757,what are the up and down bits on a castle called,NQ,natural_questions
1758,who won the fair play award in football world cup 1986,NQ,natural_questions
1759,who sang please don't go in the 90's,NQ,natural_questions
1760,in what movie did the song white christmas make its debut,NQ,natural_questions
1761,who plays katie in how i met your mother,NQ,natural_questions
1762,who is the world's longest living person,NQ,natural_questions
1763,who wrote the song diamonds are a girl's best friend,NQ,natural_questions
1764,the video with the most views on youtube,NQ,natural_questions
1765,who is the host of lottery dream home,NQ,natural_questions
1766,where is live from daryl's house taped,NQ,natural_questions
1767,who said i'm late i'm late for a very important date,NQ,natural_questions
1768,where are the olfactory receptor neurons are located,NQ,natural_questions
1769,when does episode 18 of jane the virgin come out,NQ,natural_questions
1770,where is the biggest aquarium in the world located,NQ,natural_questions
1771,when does the game of thrones season 7 trailer come out,NQ,natural_questions
1772,where did the catcher in the rye take place,NQ,natural_questions
1773,when did the ball drop in new york start,NQ,natural_questions
1774,when was save the world released on pc,NQ,natural_questions
1775,who beat the cowboys in the playoffs last year,NQ,natural_questions
1776,who was the first to suggest that the earth moved around the sun,NQ,natural_questions
1777,how many judges are there in the united states supreme court,NQ,natural_questions
1778,original singer of hit me baby one more time,NQ,natural_questions
1779,where is black mirror season 4 crocodile filmed,NQ,natural_questions
1780,when was the last steam train used in the uk,NQ,natural_questions
1781,who scored the most points in a playoff game,NQ,natural_questions
1782,where is de beers located in south africa,NQ,natural_questions
1783,who wrote sitting on the dock of the bay lyrics,NQ,natural_questions
1784,when did the original iron man come out,NQ,natural_questions
1785,what was the official religion of the soviet union,NQ,natural_questions
1786,which film was the biggest box office hit of the 1960s,NQ,natural_questions
1787,who invented the first curling iron in 1872,NQ,natural_questions
1788,who is liam neeson in dark knight rises,NQ,natural_questions
1789,key west the most southern point in the continental us is in this state,NQ,natural_questions
1790,who singing national anthem at super bowl 2015,NQ,natural_questions
1791,how many seasons are there of america's got talent,NQ,natural_questions
1792,who was the first chief justice of the high court of kerala,NQ,natural_questions
1793,what character sings circle of life in the lion king,NQ,natural_questions
1794,when was the last time lake powell was full,NQ,natural_questions
1795,so you think you can dance india winner 2016,NQ,natural_questions
1796,who got the most rings in nba history,NQ,natural_questions
1797,who wrote the song you really got a hold on me,NQ,natural_questions
1798,how old do you have to be to buy tobacco in vermont,NQ,natural_questions
1799,who plays bo in the movie the star,NQ,natural_questions
1800,where did the center of the enlightenment take place,NQ,natural_questions
1801,when does the second spiderman movie come out,NQ,natural_questions
1802,what is the southern region of france called,NQ,natural_questions
1803,who played the borg queen in star trek voyager,NQ,natural_questions
1804,who makes i can't believe it's not butter,NQ,natural_questions
1805,who sings your a mean one mr. grinch,NQ,natural_questions
1806,season 7 game of thrones how many episodes,NQ,natural_questions
1807,when did the first android smart phone come out,NQ,natural_questions
1808,when was the last time the philadelphia flyers made the playoffs,NQ,natural_questions
1809,when did they start filming game of thrones,NQ,natural_questions
1810,who are the days of the week named for,NQ,natural_questions
1811,the united states census bureau collects data about,NQ,natural_questions
1812,who does tracy end up with in hairspray,NQ,natural_questions
1813,when is the last time a hurricane hit the west coast,NQ,natural_questions
1814,when did the first french settlers come to canada,NQ,natural_questions
1815,eastern most point in the continental united states,NQ,natural_questions
1816,first african country to play in fifa world cup,NQ,natural_questions
1817,who is the narrator in sarah and duck,NQ,natural_questions
1818,where did they film true memoirs of an international assassin,NQ,natural_questions
1819,ukraine starts liquidation of legendary aircraft manufacturer antonov,NQ,natural_questions
1820,how many games did barcelona play last season,NQ,natural_questions
1821,which are the salivary glands that are located anterior to the ears,NQ,natural_questions
1822,which class of the enzymes can be used to join two fragments of dna,NQ,natural_questions
1823,who won the 4th season of the voice,NQ,natural_questions
1824,who made the baseball hall of fame this year,NQ,natural_questions
1825,when was athens made the capital of greece,NQ,natural_questions
1826,where did the first blood transfusion take place,NQ,natural_questions
1827,time after time song was in what movie,NQ,natural_questions
1828,who owns most of the world oil supply,NQ,natural_questions
1829,when was the city of new york founded,NQ,natural_questions
1830,when did the song sorry miss jackson come out,NQ,natural_questions
1831,how to get a random page on wikipedia,NQ,natural_questions
1832,who plays henry in season 7 of once upon a time,NQ,natural_questions
1833,who is buried in the cathedral of sevilla,NQ,natural_questions
1834,when is episode 5 of batman coming out,NQ,natural_questions
1835,how many gates are there in the new jerusalem,NQ,natural_questions
1836,where does system of a down come from,NQ,natural_questions
1837,who was the first missing person on a milk carton,NQ,natural_questions
1838,who wrote the book are you my mother,NQ,natural_questions
1839,who played marco dane on one life to live,NQ,natural_questions
1840,when was the last time new zealand went to the world cup,NQ,natural_questions
1841,who voices batman in the lego batman movie,NQ,natural_questions
1842,when did 18 become the legal age of adulthood in uk,NQ,natural_questions
1843,when was the last time cowboys won superbowl,NQ,natural_questions
1844,who played meg on family guy in 1999,NQ,natural_questions
1845,where did the spanish american war of independence take place,NQ,natural_questions
1846,who is a in the tv show pretty little liars,NQ,natural_questions
1847,when does cod world war 2 beta end,NQ,natural_questions
1848,who was the greek god of the sky,NQ,natural_questions
1849,when did michael jordan change his number to 45,NQ,natural_questions
1850,who in the bible almost sacrificed his son,NQ,natural_questions
1851,when was the san francisco golden gate bridge built,NQ,natural_questions
1852,when did the green bay packers play in milwaukee,NQ,natural_questions
1853,who gets the least energy in a food chain,NQ,natural_questions
1854,according to the nursery rhyme what did the queen of hearts make on a summer's day,NQ,natural_questions
1855,when are the closing ceremonies for the olymics,NQ,natural_questions
1856,who does sookie end up with in true blood season 7,NQ,natural_questions
1857,who was the person that led the turnaround at the jamestown colony,NQ,natural_questions
1858,which driver converts jdbc calls directly into the vendor-specific database protocol,NQ,natural_questions
1859,who sang shine bright like a diamond first,NQ,natural_questions
1860,when did the nba change the playoff series,NQ,natural_questions
1861,where did they film the roy rogers show,NQ,natural_questions
1862,how many members are there in the straw hat pirates,NQ,natural_questions
1863,which term represents the maximum number of individuals an ecosystem can support,NQ,natural_questions
1864,who played harry bailey in it's a wonderful life,NQ,natural_questions
1865,where does the xbox 360 controller plug in,NQ,natural_questions
1866,where was the first non aligned summit held,NQ,natural_questions
1867,who won the women's final at wimbledon this year,NQ,natural_questions
1868,who plays frankie heck's dad on the middle,NQ,natural_questions
1869,who came up with the social control theory,NQ,natural_questions
1870,who has sold the most records all time,NQ,natural_questions
1871,who plays madame leota in the haunted mansion,NQ,natural_questions
1872,when did they make fast and furious 7,NQ,natural_questions
1873,when was the song to sir with love released,NQ,natural_questions
1874,who plays caesar in rise of the planet of the apes 2011,NQ,natural_questions
1875,when does grey's anatomy season 14 premiere,NQ,natural_questions
1876,who built the first train in the world,NQ,natural_questions
1877,who plays max on one day at a time netflix,NQ,natural_questions
1878,when did the british came to new zealand,NQ,natural_questions
1879,how did patty die in the blue lagoon,NQ,natural_questions
1880,what is the position of the third estate under the old regime,NQ,natural_questions
1881,what is the difference between tuba and sousaphone,NQ,natural_questions
1882,who used to play meg on family guy,NQ,natural_questions
1883,what song do they play on the guardians of the galaxy ride,NQ,natural_questions
1884,simba's mother's name in the lion king,NQ,natural_questions
1885,who is the girl dancing with pitbull in timber,NQ,natural_questions
1886,who is the present speaker of karnataka legislative assembly,NQ,natural_questions
1887,how long is the swim from cuba to florida,NQ,natural_questions
1888,during what dynasty did the chinese make explosives,NQ,natural_questions
1889,who plays becca in girlfriends guide to divorce,NQ,natural_questions
1890,how many episodes are there in how i met your mother,NQ,natural_questions
1891,stone monuments often collective tombs from europe's neolithic period are often referred to as,NQ,natural_questions
1892,who plays kimmy in the unbreakable kimmy schmidt,NQ,natural_questions
1893,who plays kol mikaelson in the vampire diaries,NQ,natural_questions
1894,what is it called when it goes from a solid to a gas,NQ,natural_questions
1895,what is the primary constituent of venus’s atmosphere,NQ,natural_questions
1896,who does the voice of death on family guy,NQ,natural_questions
1897,what team does the guy from shark tank own,NQ,natural_questions
1898,the spaceprobe that is currently orbiting saturn is called,NQ,natural_questions
1899,where did the influenza epidemic first occur in 1918,NQ,natural_questions
1900,who did celine dion sing beauty and the beast with,NQ,natural_questions
1901,what is the legal age for drinking in italy,NQ,natural_questions
1902,who invented the first stoke tiker in 1867,NQ,natural_questions
1903,who are the republican candidates running for governor in connecticut,NQ,natural_questions
1904,when is my mother said i never should set,NQ,natural_questions
1905,who does the voice of the cat in the hat,NQ,natural_questions
1906,when did the canadian charter of rights and freedoms become part of the canadian constitution,NQ,natural_questions
1907,where was the material that was eroded by the colorado river deposited,NQ,natural_questions
1908,what years did jeep make a diesel grand cherokee,NQ,natural_questions
1909,the reciprocal (inverse) of the period of oscillation is,NQ,natural_questions
1910,who was born by two different mothers in mahabharata,NQ,natural_questions
1911,where do they grow cranberries in the united states,NQ,natural_questions
1912,how deep is the deepest lake in canada,NQ,natural_questions
1913,where is o brother where art thou set,NQ,natural_questions
1914,when did the battle of iwo jima end,NQ,natural_questions
1915,when are the opening ceremonies for the winter olympics,NQ,natural_questions
1916,when was the first book banned in the united states,NQ,natural_questions
1917,who wrote the book of 1&2 kings,NQ,natural_questions
1918,what nervous system disorder occurs when lesions form on the cerebral cortex causing dementia,NQ,natural_questions
1919,who is the nets all time leading scorer,NQ,natural_questions
1920,who were the two opposing sides in the american revolution,NQ,natural_questions
1921,who won last season of the voice coach,NQ,natural_questions
1922,who says you've got a friend in me,NQ,natural_questions
1923,when were health warnings put on cigarette packets,NQ,natural_questions
1924,which figure in the pan-african movement organized the first pan-african conference in 1900,NQ,natural_questions
1925,what was the name of the first atomic bomb dropped on japan,NQ,natural_questions
1926,who plays andy bernard in the american version of the office,NQ,natural_questions
1927,who did new hampshire vote for in 2016,NQ,natural_questions
1928,how many steps in world health organization pain ladder,NQ,natural_questions
1929,how long is the fifty shades darker movie,NQ,natural_questions
1930,when was the last time the colorado rockies won the world series,NQ,natural_questions
1931,what do they put on bulls to make them buck,NQ,natural_questions
1932,health and social care in the community abbreviation,NQ,natural_questions
1933,who is alex on law and order svu,NQ,natural_questions
1934,who plays chloe valentine in be more chill,NQ,natural_questions
1935,how many languages are recognised by indian constitution,NQ,natural_questions
1936,what character did josh brolin play in goonies,NQ,natural_questions
1937,who was the singing voice of elsa in frozen,NQ,natural_questions
1938,who is hannah married to in the bible,NQ,natural_questions
1939,who negotiated to have the french help the colonists,NQ,natural_questions
1940,who won bbc sports personality of the year award,NQ,natural_questions
1941,what does the t in disney's epcot mean,NQ,natural_questions
1942,how many miles is the mexican border to the united states,NQ,natural_questions
1943,the physical part of a computer are called,NQ,natural_questions
1944,when were $1 coins introduced in australia,NQ,natural_questions
1945,who wrote heaven's gate fall out boy,NQ,natural_questions
1946,who wrote ain't no sunshine when you're gone,NQ,natural_questions
1947,when did australia go to egypt in ww1,NQ,natural_questions
1948,who played the part of the homeless person who came to live with siblings mike carol ben and chrissy,NQ,natural_questions
1949,how many seasons of marco polo will there be,NQ,natural_questions
1950,when is the next icc cricket t20 world cup,NQ,natural_questions
1951,who wrote the score for mission impossible fallout,NQ,natural_questions
1952,who was the woman that died at chappaquiddick,NQ,natural_questions
1953,where is lady and the tramp take place,NQ,natural_questions
1954,who is the current leader of the philippines,NQ,natural_questions
1955,what is the meaning of d in cameras,NQ,natural_questions
1956,who starred in the movie against all odds,NQ,natural_questions
1957,who is the owner of joseph a banks,NQ,natural_questions
1958,when did the black death start in the uk,NQ,natural_questions
1959,what is the weight of the air on the earth's surface called,NQ,natural_questions
1960,where does texas economy rank in the world,NQ,natural_questions
1961,what type of photography did edward weston do,NQ,natural_questions
1962,what kind of tobacco is in american spirits,NQ,natural_questions
1963,when did harry potter and the half blood prince book come out,NQ,natural_questions
1964,who sang killing me softly with his song first,NQ,natural_questions
1965,when did the movie the commuter come out,NQ,natural_questions
1966,who plays malekith in thor the dark world,NQ,natural_questions
1967,who played in the first monday night nfl game,NQ,natural_questions
1968,how many local government area are there in abuja,NQ,natural_questions
1969,what term is used to describe something that is useful and provide satisfaction,NQ,natural_questions
1970,where did the movie the grey take place,NQ,natural_questions
1971,who designed the oldest high court of india,NQ,natural_questions
1972,who sang lead vocal on one of these nights,NQ,natural_questions
1973,when did the wwe hall of fame start,NQ,natural_questions
1974,at which university was the very first psychology research laboratory established,NQ,natural_questions
1975,who wrote music for the good the bad and the ugly,NQ,natural_questions
1976,who wrote dont it make my brown eyes blue,NQ,natural_questions
1977,when was the last time the spurs were swept,NQ,natural_questions
1978,where was the us pacific fleet based in 1941,NQ,natural_questions
1979,who played robbie douglas wife on my three sons,NQ,natural_questions
1980,what number does the bars of tres zapotes represent,NQ,natural_questions
1981,who publishes the cpt manual for procedure codes,NQ,natural_questions
1982,who has won the barclays premier league the most times,NQ,natural_questions
1983,when was the last time a tornado hit houston,NQ,natural_questions
1984,when's the next episode of steven universe coming out,NQ,natural_questions
1985,who sang it's the same old song,NQ,natural_questions
1986,what place in australia has the record for the wettest year,NQ,natural_questions
1987,when did hong kong became independent from britain,NQ,natural_questions
1988,who won america's got talent in 2016,NQ,natural_questions
1989,why isn't there a bridge between england and france,NQ,natural_questions
1990,when did they start putting parental advisory stickers on cds,NQ,natural_questions
1991,off balance sheet items for credit risk assessment,NQ,natural_questions
1992,obesity is defined as having a bmi greater than or equal to,NQ,natural_questions
1993,nhl teams that have never made the stanley cup finals,NQ,natural_questions
1994,who does lucy jo hudson play in corrie,NQ,natural_questions
1995,which player scored the most goals for england in the 2006 fifa world cup,NQ,natural_questions
1996,who played harry on sex and the city,NQ,natural_questions
1997,who won best boy band i heart radio,NQ,natural_questions
1998,what bar is the song i love this bar about,NQ,natural_questions
1999,when did harley quinn first appear in batman comics,NQ,natural_questions
