prompt_id,text,source_benchmark,source_dataset
mirage:naturalqa:b6f6490e-be77-48e0-8bdd-943b2940bc4e,who sings the cw dare to defy song,MIRAGE,naturalqa
mirage:naturalqa:e8fe3e87-ea19-404f-ab81-b6b403d0cbd2,who sings did i shave my legs for this,MIRAGE,naturalqa
mirage:naturalqa:e03eeb82-3cd0-4df9-b257-af31d4877028,who is the actor who plays jj on speechless,MIRAGE,naturalqa
mirage:naturalqa:356c9212-1584-428c-bf1a-58323ff0dc83,what is the song state of love and trust about,MIRAGE,naturalqa
mirage:naturalqa:43dbe0e0-354b-49d1-adba-f29f4aafc673,who sings peep and the big wide world theme song,MIRAGE,naturalqa
mirage:naturalqa:416d22a9-8e4f-4f33-a398-15ba2fc44717,when was the university of south carolina founded,MIRAGE,naturalqa
mirage:naturalqa:897eb2f1-34f2-4fad-bdae-e33e51107cff,what does sodium pentothal do to the body,MIRAGE,naturalqa
mirage:naturalqa:c999e1bc-4495-4290-8ec0-5f59053d214a,where does the sand come from on waikiki beach,MIRAGE,naturalqa
mirage:naturalqa:0f7826f7-1e9a-46b7-ad8c-2d9eacf615e2,where did the last name nettles come from,MIRAGE,naturalqa
mirage:naturalqa:7466061e-f243-487d-91aa-4909461d82b5,when does the mls all star game start,MIRAGE,naturalqa
mirage:naturalqa:ec34924b-340b-4a10-8353-aee3ab207869,what type of photography did edward weston do,MIRAGE,naturalqa
mirage:naturalqa:a693b154-cc3f-474a-8357-7601a8f607da,what is at the top of the portland tram,MIRAGE,naturalqa
mirage:naturalqa:207e813c-3aa7-4bcf-befe-eb778a417820,when did notre dame go to artificial turf,MIRAGE,naturalqa
mirage:naturalqa:988a2260-e58c-4a66-86ae-9896c9dc41c2,who won the most money on the game show jeopardy,MIRAGE,naturalqa
mirage:naturalqa:a3cdfda8-6df7-4279-8d31-d44fbab81340,de novo synthesis of fatty acids occurs in,MIRAGE,naturalqa
mirage:naturalqa:76f9916a-d3a5-423b-b3bd-050af6e33238,who is the host of world of damce,MIRAGE,naturalqa
mirage:naturalqa:e52dc891-aefe-4bc9-be18-ba77c3d06977,who was jay z talking about in song cry,MIRAGE,naturalqa
mirage:naturalqa:c3509189-5457-49fe-8229-2a2ca465537a,who sings give me something to believe in,MIRAGE,naturalqa
mirage:naturalqa:25fae793-c7ed-4912-9fa1-073a05b5bd1a,sun's halo is produced by the refraction of light in,MIRAGE,naturalqa
mirage:naturalqa:60625475-c91e-4a7b-be04-fd894b86b602,where are world cup 2018 soccer balls made,MIRAGE,naturalqa
mirage:naturalqa:d912e200-daf1-4c10-93cf-bdfe9916c74e,when did long service leave start in australia,MIRAGE,naturalqa
mirage:naturalqa:2a727282-5545-4bec-9f31-93c0fb43b7b8,where is mt isa in australia on the map,MIRAGE,naturalqa
mirage:naturalqa:3f590c7c-0fbf-4db1-99b8-528b346c67b9,who plays larry on that's so raven,MIRAGE,naturalqa
mirage:naturalqa:5f5e1a12-46e1-4f6d-841c-c4d52d68563c,chemical processes controlling the carbon flux between the ocean surface and the atmosphere,MIRAGE,naturalqa
mirage:naturalqa:3bc940ed-3121-4de3-9654-98ac99b0b8c1,when did the red wings move to joe louis arena,MIRAGE,naturalqa
mirage:naturalqa:bfe8d1d4-42ef-4582-b989-2f17584a2958,who sings rock my world little country girl,MIRAGE,naturalqa
mirage:naturalqa:07822882-a245-435e-bbd6-2b233bcd9371,what episode of glee does kitty join glee club,MIRAGE,naturalqa
mirage:naturalqa:c2023837-0edf-4864-8c3d-eb362e046b9c,where is the rodeo held in las vegas,MIRAGE,naturalqa
mirage:naturalqa:9e688f46-d625-4df5-b914-aadba463290b,when did jenny from the block come out,MIRAGE,naturalqa
mirage:naturalqa:ef97489b-b0d7-4a19-b70a-e61c65344ae2,who sang the theme song to bat masterson,MIRAGE,naturalqa
mirage:naturalqa:e402ddc0-afe0-43cc-b826-c0ab2b30b9d0,when was the last time the volcano on hawaii erupted,MIRAGE,naturalqa
mirage:naturalqa:3509c6a1-c1b2-423f-9d95-8f4f2bff1f80,who is on top of the atlanta capitol building,MIRAGE,naturalqa
mirage:naturalqa:cc01a280-371c-4792-8939-5a66205ac75b,what is the purpose of embalming a dead body,MIRAGE,naturalqa
mirage:naturalqa:93182d9c-b689-4351-833d-c3b3eff1a17c,what song did bbd sing on fresh prince,MIRAGE,naturalqa
mirage:naturalqa:22352a5b-32ec-42ea-b0b5-8431deea815f,what is the meaning of joie de vivre,MIRAGE,naturalqa
mirage:naturalqa:08d0ba4d-7dc8-4dcd-8fe7-8c5af0bdc3d8,who plays princess jasmine on once upon a time,MIRAGE,naturalqa
mirage:naturalqa:310977de-b968-47e1-9982-93000e624305,who was the piano player in battlestar galactica,MIRAGE,naturalqa
mirage:naturalqa:a070a22a-5878-46ce-83df-6e31302d2875,when was the model parliament first called to meet,MIRAGE,naturalqa
mirage:naturalqa:7ad6e809-3a8f-4ad5-89dc-4158d3c38ff9,who plays james nava in shades of blue,MIRAGE,naturalqa
mirage:naturalqa:80655729-7765-48eb-9cde-a1eec775cfa9,when did the movie 8 seconds come out,MIRAGE,naturalqa
mirage:naturalqa:c6a9414d-f63d-4c99-a575-266e1ee98810,what is the biggest recorded earthquake in history,MIRAGE,naturalqa
mirage:naturalqa:e41c1f17-1e0a-4025-be34-dc1366bc8b7f,who is considered the founder of the theory of evolution,MIRAGE,naturalqa
mirage:naturalqa:a3446178-90b1-4237-b522-0f81dcd7084b,when is season 3 of bizaardvark coming out,MIRAGE,naturalqa
mirage:naturalqa:c3fd60af-2487-4f89-be63-7a184f19a44c,when did red marauder win the grand national,MIRAGE,naturalqa
mirage:naturalqa:19c93e13-70cc-4ac1-995c-bd5b10628efc,who plays sonny kiriakis on days of our lives,MIRAGE,naturalqa
mirage:naturalqa:23197a05-4e1e-459e-9b64-9bedffa71bf5,who wrote my baby thinks he's a train,MIRAGE,naturalqa
mirage:naturalqa:1a260832-c421-47d8-b687-32edb6771a8d,where is the witches market in la paz,MIRAGE,naturalqa
mirage:naturalqa:ba9e0ace-fc7a-42e2-8a04-5be59aedbd3b,what type of radiation leaves earth as outgoing waves,MIRAGE,naturalqa
mirage:naturalqa:880a4150-7ecb-480f-b0e2-72684e2771a9,when did red solo cups start being made,MIRAGE,naturalqa
mirage:naturalqa:01a6b1a2-9c39-42d3-95fa-ecff7646063c,who sang the song here comes the judge,MIRAGE,naturalqa
mirage:naturalqa:94d51804-a58d-4934-96a1-8daa163c1568,where was the tv version of the shining filmed,MIRAGE,naturalqa
mirage:naturalqa:18db08ec-26da-4e51-a8b2-d249d0c0b74f,the chapters (suras) of the qur'an are arranged roughly in order of,MIRAGE,naturalqa
mirage:naturalqa:6329e84d-0d26-41ec-bfb7-83970b2bc7b8,what was the supreme court ruling in engel v vitale,MIRAGE,naturalqa
mirage:naturalqa:c51e6814-80d9-4f45-b26e-05511d4cb103,which plateau lies to the west of sulaiman range,MIRAGE,naturalqa
mirage:naturalqa:4499a20b-e3ed-49ab-93d4-2059659829df,when does the buyer take title when property is financed under a land sale contract,MIRAGE,naturalqa
mirage:naturalqa:09f4f102-ed09-4d1d-9434-08cc3c591827,where does the time change on i 65,MIRAGE,naturalqa
mirage:naturalqa:fa47f5e2-2512-49c9-b358-bfd82a1c3068,who does mark hamill voice in regular show,MIRAGE,naturalqa
mirage:naturalqa:0684ecaa-2357-4472-871b-0b6069134eb4,who was the voice of hr puff n stuff,MIRAGE,naturalqa
mirage:naturalqa:61a21667-fe23-4d02-baa6-bbcab3ff3482,who sings even the man in the moon is crying,MIRAGE,naturalqa
mirage:naturalqa:3c4ffa70-db02-435c-86c7-e322613a3555,where did the convention of 1833 take place,MIRAGE,naturalqa
mirage:naturalqa:702750a7-d896-4d91-bf9d-d0fe62ff74fd,who did boots grow up with in the orphanage,MIRAGE,naturalqa
mirage:naturalqa:689e6321-591e-43e0-b365-430749d4ef59,how is bobby related to sam and dean,MIRAGE,naturalqa
mirage:naturalqa:898bf90e-6221-4822-9a59-02bb3784350b,when was lodge of the four seasons built,MIRAGE,naturalqa
mirage:naturalqa:b8a8c359-70ea-4c90-a65d-2fc0f10b9c6d,who wrote 13 books of the new testament,MIRAGE,naturalqa
mirage:naturalqa:ae2e70b8-5c05-4d5a-8e84-4030f07e8e41,when did the first rocket go into space,MIRAGE,naturalqa
mirage:naturalqa:4d77d0f2-b8a9-4190-b196-d6187003d681,which instrument is used to measure the speed of light,MIRAGE,naturalqa
mirage:naturalqa:b8a10639-1adc-4043-9f99-87d5f1e0868d,when did iced coffee become popular in the us,MIRAGE,naturalqa
mirage:naturalqa:094a8214-1820-4895-89c2-d636ef0857be,when did the king kong ride burn down,MIRAGE,naturalqa
mirage:naturalqa:d88fce1e-0c89-431a-a4c6-41469a39717c,when was the women's boat race first televised,MIRAGE,naturalqa
mirage:naturalqa:078e62ea-415d-47f3-914b-60372be5446f,who was the last pow released from vietnam,MIRAGE,naturalqa
mirage:naturalqa:b0e02070-ee57-42b0-ba91-663e5058b77a,where is mesh placed in inguinal hernia repair,MIRAGE,naturalqa
mirage:naturalqa:f269053b-c1c1-4ba9-a2ef-3373907592fc,an important ottonian church was built at hildesheim under,MIRAGE,naturalqa
mirage:naturalqa:ff312569-6162-430b-b8a5-6bf4f990a2b6,who sang with you i'm born again,MIRAGE,naturalqa
mirage:naturalqa:9b067deb-0fde-49bd-b865-1ac0bbfceccf,which property is used ti identify the electric charge on the object,MIRAGE,naturalqa
mirage:naturalqa:21761f0b-8ca2-4d79-a3a0-d34e05e9557e,what does it mean to be in the catbird seat,MIRAGE,naturalqa
mirage:naturalqa:b59de824-c591-43f7-b2f4-a6fb0ca08678,who sang i won't take less than your love,MIRAGE,naturalqa
mirage:naturalqa:0a0a947c-8a31-439f-ba99-914d5b0f3eb0,where is the ogden hotel in las vegas,MIRAGE,naturalqa
mirage:naturalqa:c0ed32dd-aeeb-42be-b405-4cc50f1eb808,where was indian independence league formed in 1942,MIRAGE,naturalqa
mirage:naturalqa:a85f5b8e-48e4-4a90-9a28-760efab61959,when was the last time wales won the rugby world cup sevens,MIRAGE,naturalqa
mirage:naturalqa:047ac0cf-32cd-49a0-ab9b-82bc8f1ad06c,who is the girl in the video i don't want this night to end,MIRAGE,naturalqa
mirage:naturalqa:0b3ee7f9-5168-4bc6-9285-270b9405372b,when did the samsung galaxy core prime come out,MIRAGE,naturalqa
mirage:naturalqa:17392fe3-674c-4d82-8517-f0ce5e4ed18e,when is the major league baseball home run hitting contest,MIRAGE,naturalqa
mirage:naturalqa:753a8701-a8a7-48a3-993d-395bfa1fbe34,what is the plain of jars in laos,MIRAGE,naturalqa
mirage:naturalqa:b6d01f7e-0ca4-41a1-be1d-befc70dc6e5f,who is the president of the university of virginia,MIRAGE,naturalqa
mirage:naturalqa:182ace3f-a5cb-4c45-8a16-dd43a38fc0da,what movie has the song upside down in it,MIRAGE,naturalqa
mirage:naturalqa:25585196-92c3-4dc0-a2ec-8e1b6dad7a5f,the movement of an aircraft about its normal axis is called,MIRAGE,naturalqa
mirage:naturalqa:091f53db-c331-4001-8bf4-2b07fb16b997,what mountain range runs along the borders of italy france and switzerland,MIRAGE,naturalqa
mirage:naturalqa:eb540a6d-57e7-4190-806a-f74af6ff84f4,who sings if i could kiss you tonight,MIRAGE,naturalqa
mirage:naturalqa:885c0289-9396-4441-ad0a-d1a98211a415,who played the role of 'chandrakanta' in the serial 'chandrakanta',MIRAGE,naturalqa
mirage:naturalqa:43c19a3d-bc52-44b1-9df1-6a0d896a2037,where is the great british sewing bee filmed,MIRAGE,naturalqa
mirage:naturalqa:56fd9866-0d01-4b33-8c0f-04f76eef66fa,who said if you find yourself in a hole stop digging,MIRAGE,naturalqa
mirage:naturalqa:d96876d6-ec2f-456e-a319-af2b6cd8cfa0,who does the coal mining safety & health act apply to,MIRAGE,naturalqa
mirage:naturalqa:d82b8870-816d-4678-9b06-fe8c964a665e,who is trying to kill bea in wentworth,MIRAGE,naturalqa
mirage:naturalqa:91d77555-a3b3-4820-9ae0-33f6e1d73772,who did villanova lose to in the 2017 tournament,MIRAGE,naturalqa
mirage:naturalqa:22e27b13-75a5-4ee1-a3ff-904d66e4934c,where was the music video what if filmed,MIRAGE,naturalqa
mirage:naturalqa:b64bd6bf-d850-48da-a973-6e998ca0c3ce,at the apex of cahokia the population stood at,MIRAGE,naturalqa
mirage:naturalqa:7affc6ae-c3e8-48a8-a39e-f486b5baecf9,why was the deed of cession important to fijis history,MIRAGE,naturalqa
mirage:naturalqa:1f2e9113-e95e-4e92-835d-9ac21a2db146,who is the first to flee in the battle of maldon and why did he flee,MIRAGE,naturalqa
mirage:naturalqa:34a6287a-fce1-40f2-9c6f-cbe5a8a0d5e6,when did the first syrian refugees come to canada,MIRAGE,naturalqa
mirage:naturalqa:f4d3ee51-76ac-43d6-ad7c-75d05b08b4a9,what is the song brown eyed girl about,MIRAGE,naturalqa
mirage:naturalqa:19782307-c8a7-4c17-acf7-54bb9588aa35,where does the term here here come from,MIRAGE,naturalqa
mirage:naturalqa:6d74c873-2ec0-43ba-a22b-81ff70793a78,what episode of supernatural does crowley first appear in,MIRAGE,naturalqa
mirage:naturalqa:af631df5-5d2f-41f3-93e7-5d67f1216123,the inventor of the popular roll-film camera was,MIRAGE,naturalqa
mirage:naturalqa:fff7cdd5-0db0-4988-ba9d-ef63bb69037c,who does lennie choose in the sky is everywhere,MIRAGE,naturalqa
mirage:naturalqa:485c5175-a817-4f9f-a2fc-34f3c078356b,who was the last woman to be hanged in ireland,MIRAGE,naturalqa
mirage:naturalqa:e8fb65da-96e8-435e-b168-1f70626b2762,where was the headquarters for the continental army,MIRAGE,naturalqa
mirage:naturalqa:230ec1d1-d73a-4c2b-bf85-ebb3e22caf2c,what u.s. legend of the old west became a sports editor for the new york morning telegraph,MIRAGE,naturalqa
mirage:naturalqa:d4910723-c05e-4835-a0b4-0bee6b79245b,when does the movie dog days come out,MIRAGE,naturalqa
mirage:naturalqa:2f91082d-b7c9-43ba-9ea1-31d5a492b2e2,the land of steady habits where was it filmed,MIRAGE,naturalqa
mirage:naturalqa:d6d9e5ab-3f18-4425-929f-9de3c5becf44,who is wennerstrom in the girl with the dragon tattoo,MIRAGE,naturalqa
mirage:naturalqa:1dbaeda1-c31c-4a5e-8ff9-0964615e898e,where does rabbit live in winnie the pooh,MIRAGE,naturalqa
mirage:naturalqa:12d5802b-7847-4472-be38-8909f1845608,when was the palace pier in brighton built,MIRAGE,naturalqa
mirage:naturalqa:25c42a87-e8f4-4ead-be03-49b0d3105c5e,what is the percentage of upper middle class in america,MIRAGE,naturalqa
mirage:naturalqa:46e72572-f384-4470-a5d9-3ea6211be802,when did grand theft auto 3 come out,MIRAGE,naturalqa
mirage:naturalqa:34873f04-1fcf-43c4-ac27-d59edd8daabe,when did the new alex box stadium open,MIRAGE,naturalqa
mirage:naturalqa:7e65f2cc-54c6-4d62-9568-897114473726,who sings i'll do anything for you,MIRAGE,naturalqa
mirage:naturalqa:66d24fbd-9e2b-4e1d-903d-b369ee640a19,who sang my name is jack and i live in the back,MIRAGE,naturalqa
mirage:naturalqa:5d39c0b9-f7fc-4211-96d6-aecaa7accd3d,who played mary ellen rogers on leave it to beaver,MIRAGE,naturalqa
mirage:naturalqa:e57198d9-ce60-4dc8-8d2f-4324d57cd115,where are the new winchester model 70s made,MIRAGE,naturalqa
mirage:naturalqa:d21f3cf0-93ce-4ba7-8e2f-808b5d059110,what is richard's last name in tommy boy,MIRAGE,naturalqa
mirage:naturalqa:da1964c7-75b6-49aa-91b9-417e394852c5,what kind of government does israel have today,MIRAGE,naturalqa
mirage:naturalqa:5aa8d2cb-fbf5-4379-b314-ca401f59aa0a,who is credited as the founder of entomology as a science,MIRAGE,naturalqa
mirage:naturalqa:875a9750-e201-4a32-9fd5-db924d53cf57,who plays ron in a very potter musical,MIRAGE,naturalqa
mirage:naturalqa:b0207003-97cb-4fb7-8def-82b20593ce0d,what is the discovery institute's center for science and culture agenda with regard to evolution,MIRAGE,naturalqa
mirage:naturalqa:e95b966b-52c2-44b0-bf23-2ff2268aab3d,la belle indifference describes which feature of a psychological disorder,MIRAGE,naturalqa
mirage:naturalqa:ccb2c894-d0d7-4f6a-acaf-ae0a65100e5a,who is merle haggard singing about in the song leonard,MIRAGE,naturalqa
mirage:naturalqa:96c5ff0e-4028-4126-b9fe-0b6263e6fa93,purpose of the rule of nines when treating burn victims,MIRAGE,naturalqa
mirage:naturalqa:27cd7f54-0199-403b-a578-3636809d45ef,what is the name of the plain in westmoreland,MIRAGE,naturalqa
mirage:naturalqa:cc5d17f9-eeae-400d-bfbb-e1b3b2a8ccd0,where is area code 931 located in usa,MIRAGE,naturalqa
mirage:naturalqa:f1176802-8811-4e33-ba79-0791a39b7158,when was the last time sunderland were relegated,MIRAGE,naturalqa
mirage:naturalqa:168fdba9-05e4-46b3-96b8-05a8fe84e48f,a language used for describing the appearance of a printed page is called,MIRAGE,naturalqa
mirage:naturalqa:00acbdb7-0afa-4f62-81b7-a95e501336a4,in day of the locust where is tod hackett originally from,MIRAGE,naturalqa
mirage:naturalqa:249b38ec-8714-4f78-968d-0cc56b1c4b69,joanne froggatt coronation street who did she play,MIRAGE,naturalqa
mirage:naturalqa:3142f090-64e6-49a6-8ad1-6e6ad7e3ab37,what does the letters in sos stand for,MIRAGE,naturalqa
mirage:naturalqa:f9c12c42-028c-4ea2-b293-62447a64bdfb,the stimulus package proposed by the bush administration in early 2008 relied upon,MIRAGE,naturalqa
mirage:naturalqa:c6578205-2313-46a1-8361-a5022839fae3,who was chris fountains partner on dancing on ice,MIRAGE,naturalqa
mirage:naturalqa:63755016-b0e1-4404-a2ea-3d0c0b712513,in what year did brothers first start selling pear cider at glastonbury festival,MIRAGE,naturalqa
mirage:naturalqa:4305bd96-d43b-4259-8672-10af706af8d8,what is the average gaa in the nhl,MIRAGE,naturalqa
mirage:naturalqa:2f112c05-7aa2-4890-bec1-56205fddc5dd,how many episodes of sea patrol are there,MIRAGE,naturalqa
mirage:naturalqa:48c22313-3ec0-409d-a9e9-d6d166d32f06,the ataxic form of cerebral palsy results from damage to the,MIRAGE,naturalqa
mirage:naturalqa:2a478916-5e0f-43cf-9af3-e71d1ddd0734,when was st patrick's day first celebrated,MIRAGE,naturalqa
mirage:naturalqa:92a2b999-e5b7-428c-933e-4761b5545342,who controlled the house and senate in 2010,MIRAGE,naturalqa
mirage:naturalqa:aeee945e-0d03-4a9a-be8e-9395ad3f4177,when does women's world cup qualifying start,MIRAGE,naturalqa
mirage:naturalqa:9da99def-8733-4992-8b42-72b4ffe0bccd,who sang one tin soldier in billy jack,MIRAGE,naturalqa
mirage:naturalqa:b0bdbe59-c98e-4497-9629-b6b09e41b141,when was sociology's code of ethics first published quizlet,MIRAGE,naturalqa
mirage:naturalqa:8cbd9a37-be30-47a1-a163-298e2a749772,who wrote the song mary in the morning,MIRAGE,naturalqa
mirage:naturalqa:f1c6bf84-73a4-40e1-9e5e-e92a97cbbbe0,where is the statue from midnight in the garden of good and evil,MIRAGE,naturalqa
mirage:naturalqa:226b1acb-52ac-4bca-81c7-8b16391b4718,when did ju ju on that beat come out,MIRAGE,naturalqa
mirage:naturalqa:3c516f41-fdb5-4fa4-a335-d4e41449ce7a,when does the next series of lucky man start,MIRAGE,naturalqa
mirage:naturalqa:5ce13428-48a1-485f-bb28-4755533e9734,who did kansas city lose to last year in the playoffs,MIRAGE,naturalqa
mirage:naturalqa:aaf0b598-dd5f-4e81-b118-98c8105b1484,where is the steve harvey talk show filmed at,MIRAGE,naturalqa
mirage:naturalqa:d92ac055-3bc1-4011-abf1-ed1e9e79d0af,who sang if the devil danced in empty pockets,MIRAGE,naturalqa
mirage:naturalqa:26716559-3194-48b4-aee1-139e664ad211,who sings jesus and momma always loved me,MIRAGE,naturalqa
mirage:naturalqa:aea13642-1d77-4f87-95cc-6d9fbf3139ec,who wrote the song good directions by billy currington,MIRAGE,naturalqa
mirage:naturalqa:1e242b00-32ce-4823-b196-7a01d355ad99,who sings something coming in west side story,MIRAGE,naturalqa
mirage:naturalqa:893c6c38-3aa0-4eea-bc68-67d01e6dd2fa,the african prime minister who first came to power in ghana,MIRAGE,naturalqa
mirage:naturalqa:91fd22b3-ac1d-4144-b710-945f723cbb98,how much points did lavar ball average in college,MIRAGE,naturalqa
mirage:naturalqa:02556af3-b594-4f08-82a7-b9f7fb3be2b3,who wrote the song dimming of the day,MIRAGE,naturalqa
mirage:naturalqa:fea914cf-2cd1-432e-bf8f-1d098788b747,who is on the cover of the contra album,MIRAGE,naturalqa
mirage:naturalqa:1b1625d5-c1bc-415f-bda7-e600a7a174c3,who plays david harrington on the haves and have nots,MIRAGE,naturalqa
mirage:naturalqa:698f933a-b21f-4933-bc47-1936a72987fc,who wrote the theme song for the tv show mash,MIRAGE,naturalqa
mirage:naturalqa:b2a41fa5-eb35-4178-81b4-5c53ad750cde,who sings the song everybody's talkin at me,MIRAGE,naturalqa
mirage:naturalqa:e9303a95-d00a-4d9a-9fb1-00437794daac,where was one more from the road recorded,MIRAGE,naturalqa
mirage:naturalqa:bd3f5241-f77b-479e-a353-639b6bbb0c85,when did the eminem show cd come out,MIRAGE,naturalqa
mirage:naturalqa:1f48639b-8d9c-46fc-bd3e-3436be0cb6a9,who wrote the love that i have is all that i have,MIRAGE,naturalqa
mirage:naturalqa:e374a01d-19d4-4df2-9299-27875d6d9ac0,who sang for the rest of my life,MIRAGE,naturalqa
mirage:naturalqa:cff6d951-cb4e-4789-a303-90e082143dec,when was the golden nugget in atlantic city built,MIRAGE,naturalqa
mirage:naturalqa:218eb4ed-22b7-4ec0-9571-7715fb4dc193,when does jack of red hearts come out,MIRAGE,naturalqa
mirage:naturalqa:e1b51ea8-13c0-4069-9782-dbc8e648f777,who won the battle of fisher's hill,MIRAGE,naturalqa
mirage:naturalqa:76779d21-4f61-4246-bd60-62b2df0166cc,what is the canada us air quality agreement,MIRAGE,naturalqa
mirage:naturalqa:0c0d211e-4342-4dee-a1b2-dd5e15c6478c,how many hotels are in new york city,MIRAGE,naturalqa
mirage:naturalqa:7a3470f2-fd9c-4738-981e-1bc6871150ca,when was new super mario bros wii made,MIRAGE,naturalqa
mirage:naturalqa:2d6293c8-b242-42e3-90fe-02ff15d78e55,who plays sally on flight of the conchords,MIRAGE,naturalqa
mirage:naturalqa:c2680d33-86ae-4834-a374-4adf545d9882,who did natalie hall play in pretty little liars,MIRAGE,naturalqa
mirage:naturalqa:1136dc83-04cb-478a-b12f-8bb53f229636,who played julia on as the world turns,MIRAGE,naturalqa
mirage:naturalqa:cc610800-361b-4d86-bc54-122f8ed8fa08,when did every light in the house is on come out,MIRAGE,naturalqa
mirage:naturalqa:4a0ab616-1fca-4c99-9824-5046d78b39e4,where is the town of fortitude supposed to be,MIRAGE,naturalqa
mirage:naturalqa:c8083789-0407-48ac-8daa-6e64884378d5,when was the last time two hurricanes hit the united states,MIRAGE,naturalqa
mirage:naturalqa:e60375f8-6bd0-4bd0-9ae9-91bcd1af0917,when did rugby league go professional in australia,MIRAGE,naturalqa
mirage:naturalqa:304a7164-2cb5-4b67-a7b6-a4fd29c93502,who pays for paid family leave in california,MIRAGE,naturalqa
mirage:naturalqa:3a1fe6a4-7d3f-466a-a228-db5d9599f17e,what is the population of the fargo moorhead area,MIRAGE,naturalqa
mirage:naturalqa:7005fccb-e475-453e-b6a7-fbbf35d8411b,what is the function of pharyngeal pouches in aquatic chordates,MIRAGE,naturalqa
mirage:naturalqa:c391025b-16f7-4a5c-a570-763f519c0fdf,in india which businessman had pilot license number one,MIRAGE,naturalqa
mirage:naturalqa:d1f55c61-e4e5-4d12-8be2-edc4f88d674b,journal of the kansas entomological society impact factor,MIRAGE,naturalqa
mirage:naturalqa:ccdfdb68-a8c5-4883-8d5e-6225bf727ecf,how abundant is calcium in the earth's crust,MIRAGE,naturalqa
mirage:naturalqa:e3d1f213-84e2-4c15-b482-f8bb6f642b61,who wrote i'm a dreamer by living joy,MIRAGE,naturalqa
mirage:naturalqa:861b9c66-3d01-4c41-8076-b78a320e9f78,who is the girl in she's so lovely video,MIRAGE,naturalqa
mirage:naturalqa:f70c5393-3020-482b-af4f-bb84d7f68b99,who sings let it rock let it roll,MIRAGE,naturalqa
mirage:naturalqa:74eda7a1-b2d2-4827-a036-a3db3ae85ba9,when was golf first played in the olympics,MIRAGE,naturalqa
mirage:naturalqa:6e823b86-3a80-4210-bc4f-b66993899e1a,how much did matt damon win in rounders,MIRAGE,naturalqa
mirage:naturalqa:d4430b18-0bfa-418b-b76b-7af07cc7d8bb,where does the last name ruiz come from,MIRAGE,naturalqa
mirage:naturalqa:f2b708dd-ff6d-4538-9b91-ac39f99be3d7,who was considered for the role of gabbar first,MIRAGE,naturalqa
mirage:naturalqa:3d3bf5e8-5c1b-489b-b66f-9e11169f1d81,who plays missy in love's enduring promise,MIRAGE,naturalqa
mirage:naturalqa:2c65462c-487f-4e8d-be23-419959730567,animal that live both on land and in water,MIRAGE,naturalqa
mirage:naturalqa:f76c15e5-7b1f-4825-a20e-0f7398d7da06,what breed of dog has won the most best in show crufts,MIRAGE,naturalqa
mirage:naturalqa:bcaa83dd-a97c-4bf6-9d1a-81eac5110ce8,what do you get with my coke rewards,MIRAGE,naturalqa
mirage:naturalqa:015a400e-89bc-49fc-8404-1de3238b795e,where does fight the good fight come from,MIRAGE,naturalqa
mirage:naturalqa:770751a2-f87f-4bf2-a8e7-2a23fa7d19c9,what is the real name of karan luthra,MIRAGE,naturalqa
mirage:naturalqa:02e79187-40dd-4fe8-954f-1f299cb842d7,when did the first episode of rugrats air,MIRAGE,naturalqa
mirage:naturalqa:a210c249-21d6-4b1a-9d9f-fd29730c94db,what was sarah lancaster name in coronation street,MIRAGE,naturalqa
mirage:naturalqa:d613acae-736b-48fd-9afe-59f4b1240c34,when did the jaguar e pace come out,MIRAGE,naturalqa
mirage:naturalqa:73a186a1-cba8-4380-9dc7-a97d0b4878a4,where was beneath the 12 mile reef filmed,MIRAGE,naturalqa
mirage:naturalqa:d1e5c00c-656a-439e-884a-4c9fdb86fb64,who drained the marshes of medoc in bordeaux france planting small vineyards,MIRAGE,naturalqa
mirage:naturalqa:7206e993-346a-4b3a-8ed3-65c67dff6dc5,where does the uterine artery anastomoses with the ovarian artery,MIRAGE,naturalqa
mirage:naturalqa:b64f6208-298f-4ff3-85f0-dd835af2af7b,when did the movie country bears come out,MIRAGE,naturalqa
mirage:naturalqa:f72369ec-6291-4de9-8f7c-cfcff9e52a28,where did the story so far get their name,MIRAGE,naturalqa
mirage:naturalqa:5b37bc6b-2071-4ff8-8bf8-2ddd23163c75,what was commemoration day in uae earlier known as,MIRAGE,naturalqa
mirage:naturalqa:531be208-88e0-4b43-b91b-96a6ba97ab66,who is the male singer in total eclipse of the heart,MIRAGE,naturalqa
mirage:naturalqa:d0315d2c-2bc6-482f-9283-e07b03fef1e6,what is the meaning of the name adelaide,MIRAGE,naturalqa
mirage:naturalqa:26932980-5c82-4edc-83d0-71f5aacd2502,where did the gabbie show go to college,MIRAGE,naturalqa
mirage:naturalqa:73166935-0790-4832-a775-3b979ddefdb0,when does the twenty one pilots tour end,MIRAGE,naturalqa
mirage:naturalqa:a0c16e84-43da-461c-aaf6-a82809c96cb7,who is frank supposed to be in donnie darko,MIRAGE,naturalqa
mirage:naturalqa:e314765b-003c-472d-a1a9-6fb523febc92,the development of a mid-latitude cyclone according to the norwegian model begins along the​,MIRAGE,naturalqa
mirage:naturalqa:46c60080-3898-4e9e-8a4c-e22184408f64,who is the actress that plays the darkness in supernatural,MIRAGE,naturalqa
mirage:naturalqa:8eb0d8e4-fcb5-4b75-a469-5509672d953d,formal balance is another word for which type of balance,MIRAGE,naturalqa
